"","ent_mun","year","month","homicides","pop_est","homicide_rate","mun","first_place_raw_votes","second_place_raw_votes","efec","first_place_party","second_place_party","alternation_index","pan_consec_yrs_in_pwr","date","election_year","post_election_avg_rate"
"8673","23005",2008,"02",3,420820.694827875,9.29943062506353,"BENITO JUAREZ",45567.64,27519.33,134470,"prd","pvem",1,0,2008-02-01,1,16.2521713030241
"8674","23005",2010,"07",7,661182.450179972,12.473986027482,"BENITO JUAREZ",58780.35,46254.99,138142,"pri","prd",2,0,2010-07-01,1,16.1545862372531
"8675","23005",2013,"07",8,661554.184236236,14.2479734483049,"BENITO JUAREZ",95268,40508,178131,"pri","prd",2,0,2013-07-01,1,15.0144167845134
"8676","23005",2016,"06",8,661926.088961629,14.7146337973765,"BENITO JUAREZ",53699.5,42353.3,237683,"pvem","pan",3,0,2016-06-01,1,19.1104420663431
"8677","23005",2018,"07",59,662173.740996678,104.980488166162,"BENITO JUAREZ",174587,36664,315867,"morena","indep",4,0,2018-07-01,1,25.2247732377039
"8678","23006",2002,"02",0,31058.0583982827,0,"JOSE MARIA MORELOS",6644,4106,11899,"pri","pan",0,0,2002-02-01,1,3.70102020559556
"8679","23006",2005,"02",0,31065.7089477423,0,"JOSE MARIA MORELOS",5826.94,4524.95,13165,"pri","pt",0,0,2005-02-01,1,2.97208443013818
"8680","23006",2008,"02",1,31073.363009693,41.9801450299207,"JOSE MARIA MORELOS",7802,4145,13683,"pri","pan",0,0,2008-02-01,1,2.15896699170415
"8681","23006",2010,"07",0,36179.0769403117,0,"JOSE MARIA MORELOS",8171,6876,15712,"prd","pri",1,0,2010-07-01,1,2.59522644901284
"8682","23006",2013,"07",0,36183.511131957,0,"JOSE MARIA MORELOS",9439,7772,17664,"pri","prd",2,0,2013-07-01,1,2.82401614969894
"8683","23006",2016,"06",0,36187.9473594116,0,"JOSE MARIA MORELOS",7195.27,3772,18510,"pri","pes",2,0,2016-06-01,1,2.64104906218605
"8684","23006",2018,"07",1,36190.9014513659,32.5558568369715,"JOSE MARIA MORELOS",5840,4451,20342,"pri","pna",2,0,2018-07-01,1,3.22629432881623
"8685","23007",2002,"02",0,20416.8161568847,0,"LAZARO CARDENAS",5001,2447,8559,"pri","prd",0,0,2002-02-01,1,9.94566146457816
"8686","23007",2005,"02",0,20424.1608037424,0,"LAZARO CARDENAS",4676.14,2540.06,9260,"pri","prd",0,0,2005-02-01,1,6.04475503434122
"8687","23007",2008,"02",0,20431.5088226466,0,"LAZARO CARDENAS",4640.38,3895,10588,"pri","pan",0,0,2008-02-01,1,4.93503051796831
"8688","23007",2010,"07",0,25333.0988938098,0,"LAZARO CARDENAS",5550.23,4717.3,11718,"pri","pan",0,0,2010-07-01,1,4.67728101704442
"8689","23007",2013,"07",0,25338.798300218,0,"LAZARO CARDENAS",6967,4605,13770,"pri","pan",0,0,2013-07-01,1,4.55788345451827
"8690","23007",2016,"06",0,25344.500323316,0,"LAZARO CARDENAS",5537.55,5084.02,14053,"pri","pan",0,0,2016-06-01,1,4.48634368714076
"8691","23007",2018,"07",2,25348.2973108983,92.9629151812924,"LAZARO CARDENAS",7751,2127.69,14996,"pt","pan",1,0,2018-07-01,1,7.25178654980042
"8692","23008",2002,"02",4,63864.9175781358,81.7014620972983,"SOLIDARIDAD",6457,3629,16576,"pri","pvem",0,0,2002-02-01,1,17.7750598340182
"8693","23008",2005,"02",0,64007.509972373,0,"SOLIDARIDAD",10519.03,5911.97,23477,"pri","pvem",0,0,2005-02-01,1,18.8048252470129
"8694","23008",2008,"02",3,64150.1678330886,61.0036261686026,"SOLIDARIDAD",22498,2205.69,28431,"pri","conve",0,0,2008-02-01,1,17.3427071021768
"8695","23008",2010,"07",0,159314.496086732,0,"SOLIDARIDAD",19383.52,2660.77,26003,"pri","conve",0,0,2010-07-01,1,15.806062030526
"8696","23008",2013,"07",2,159573.612664159,14.7671759356771,"SOLIDARIDAD",26789,9012,40962,"pri","prd",0,0,2013-07-01,1,15.3676368932257
"8697","23008",2016,"06",2,159832.848206205,15.2346656355553,"SOLIDARIDAD",18057.39,15401.34,63151,"pan","pri",1,1,2016-06-01,1,18.3706041819958
"8698","23008",2018,"07",14,160005.473626538,103.091231296395,"SOLIDARIDAD",37136,29265.8,99716,"morena","pan",2,0,2018-07-01,1,27.7217427814372
"8699","23009",2009,"02",0,NA,NA,"TULUM",6275,1556,9708,"pri","prd",0,0,2009-02-01,1,NA
"8700","23009",2010,"07",0,NA,NA,"TULUM",5010.56,2410.37,10439,"pri","prd",0,0,2010-07-01,1,NA
"8701","23009",2013,"07",0,NA,NA,"TULUM",7332,3783,12271,"pri","prd",0,0,2013-07-01,1,NA
"8702","23009",2016,"06",0,NA,NA,"TULUM",6787.95,3257.5,15003,"pri","prd",0,0,2016-06-01,1,NA
"8703","23009",2018,"07",0,NA,NA,"TULUM",7315.93,5372.61,19501,"pri","pan",0,0,2018-07-01,1,NA
"8704","23010",2013,"07",1,NA,NA,"BACALAR",7603,4192,14464,"pri","pt",0,0,2013-07-01,1,NA
"8705","23010",2016,"06",0,NA,NA,"BACALAR",5176.34,4993,16890,"pri","pt",0,0,2016-06-01,1,NA
"8706","23010",2018,"07",2,NA,NA,"BACALAR",4944,3354.49,19133,"morena","pri",1,0,2018-07-01,1,NA
"8707","23011",2016,"06",0,NA,NA,"PUERTO MORELOS",2109.75,2004.1,8471,"pan","pri",0,1,2016-06-01,1,NA
"8708","23011",2018,"07",5,NA,NA,"PUERTO MORELOS",3302,3263.65,11497,"morena","pri",1,0,2018-07-01,1,NA
"8709","24001",2003,"10",0,19191.0798707574,0,"AHUALULCO",3009,2258,5267,"pan","pri",0,2,2003-10-01,1,9.82433276527027
"8710","24001",2006,"07",0,19190.2621408756,0,"AHUALULCO",2269,1942.35,6380,"pan","pri",0,3,2006-07-01,1,8.71806411105522
"8711","24001",2009,"07",1,19189.4444109938,61.3996831391634,"AHUALULCO",2370,2079.6,7702,"pri","pan",1,0,2009-07-01,1,8.25069131769644
"8712","24001",2012,"07",0,18644.3354267521,0,"AHUALULCO",2600.8,1918.91,8463,"pan","pri",2,1,2012-07-01,1,9.20892745170048
"8713","24001",2015,"06",0,18644.8252497347,0,"AHUALULCO",2957.74,2799.94,9226,"prd","pan",3,0,2015-06-01,1,12.8611659440652
"8714","24001",2018,"07",2,18645.3152977062,126.383039132254,"AHUALULCO",2423,2039,9360,"prd","pri",3,0,2018-07-01,1,14.2077128697411
"8715","24002",2003,"10",0,8780.00095456322,0,"ALAQUINES",1414,1236,3174,"pri","pcp",0,0,2003-10-01,1,9.2548551478924
"8716","24002",2006,"07",0,8779.11309091422,0,"ALAQUINES",1480,1032.68,3362,"pri","pcp",0,0,2006-07-01,1,8.61371581212369
"8717","24002",2009,"07",0,8778.22522726522,0,"ALAQUINES",1930,1686.29,3864,"pan","pri",1,1,2009-07-01,1,6.22837912568944
"8718","24002",2012,"07",0,8185.59240567392,0,"ALAQUINES",1758.88,1483,4127,"pri","pan",2,0,2012-07-01,1,4.90720779599774
"8719","24002",2015,"06",0,8184.99719653451,0,"ALAQUINES",2037.01,1781.9,4267,"pan","pri",3,1,2015-06-01,1,6.93023400873528
"8720","24002",2018,"07",0,8184.40171399942,0,"ALAQUINES",1571.91,1289,4270,"pri","pna",4,0,2018-07-01,1,7.12164809679217
"8721","24003",2003,"10",0,42789.7925544069,0,"AQUISMON",6260,4731,12390,"pan","pri",2,1,2003-10-01,1,5.79183891799512
"8722","24003",2006,"07",1,42796.7178908691,27.5307515276304,"AQUISMON",8256,5239.23,14998,"pan","pri",2,2,2006-07-01,1,5.05753481728438
"8723","24003",2009,"07",0,42803.6432273313,0,"AQUISMON",7225.91,5678.6,17055,"pan","pri",2,3,2009-07-01,1,5.0770213379358
"8724","24003",2012,"07",0,47423.9513922424,0,"AQUISMON",9043.88,5788.07,19338,"pan","prd",2,4,2012-07-01,1,4.91963284678682
"8725","24003",2015,"06",0,47425.3407083384,0,"AQUISMON",10478.64,9399,21888,"pri","pan",3,0,2015-06-01,1,5.28206134072416
"8726","24003",2018,"07",0,47426.7306625849,0,"AQUISMON",11299.89,7601.79,23131,"pan","pri",4,1,2018-07-01,1,5.57542957165121
"8727","24004",2003,"10",0,4888.23938221368,0,"ARMADILLO DE LOS INFANTE",1014,870,2024,"pan","pri",1,1,2003-10-01,1,4.29406379600653
"8728","24004",2006,"07",0,4887.56341207419,0,"ARMADILLO DE LOS INFANTE",850.9,709.68,2091,"pri","pan",2,0,2006-07-01,1,2.64952872519552
"8729","24004",2009,"07",0,4886.8874419347,0,"ARMADILLO DE LOS INFANTE",1075,1051.01,2237,"pri","pan",2,0,2009-07-01,1,1.9158130782183
"8730","24004",2012,"07",0,4435.57004389045,0,"ARMADILLO DE LOS INFANTE",1062.86,894,2643,"pri","pt",2,0,2012-07-01,1,3.11939045893412
"8731","24004",2015,"06",0,4434.94217988553,0,"ARMADILLO DE LOS INFANTE",1742.97,679,2678,"pri","pan",2,0,2015-06-01,1,3.86327126407828
"8732","24004",2018,"07",0,4434.31402748567,0,"ARMADILLO DE LOS INFANTE",1362.71,537.28,2768,"pri","pvem",2,0,2018-07-01,1,6.65638338509691
"8733","24005",2003,"10",0,18824.1897346796,0,"CARDENAS",2575,2368,6595,"pan","pri",1,1,2003-10-01,1,2.23026580403468
"8734","24005",2006,"07",0,18824.3583541625,0,"CARDENAS",2925,2875,7636,"pri","pcp",2,0,2006-07-01,1,4.08393086282527
"8735","24005",2009,"07",0,18824.5269736454,0,"CARDENAS",2727,1815.62,8231,"pri","pan",2,0,2009-07-01,1,5.36200532746837
"8736","24005",2012,"07",0,18936.3698042839,0,"CARDENAS",4125.49,2953.16,8891,"pri","pan",2,0,2012-07-01,1,5.01922304673533
"8737","24005",2015,"06",0,18935.4495308015,0,"CARDENAS",4510.06,2707.37,8656,"pan","pri",3,1,2015-06-01,1,6.03468307278284
"8738","24005",2018,"07",0,18934.5288346126,0,"CARDENAS",2303.5,2302.5,8853,"pvem","pna",4,0,2018-07-01,1,6.71887301750856
"8739","24006",2003,"10",0,9888.70952124275,0,"CATORCE",1592,1254,3677,"pri","pan",0,0,2003-10-01,1,6.4514931986544
"8740","24006",2006,"07",0,9888.45136929103,0,"CATORCE",2230,1479,4031,"pan","pri",1,1,2006-07-01,1,5.24831295517984
"8741","24006",2009,"07",0,9888.1932173393,0,"CATORCE",1712,1289,4130,"pri","pan",2,0,2009-07-01,1,5.64434245225898
"8742","24006",2012,"07",0,9715.86074707563,0,"CATORCE",2143.77,1890.58,4930,"pri","pan",2,0,2012-07-01,1,5.1820221382023
"8743","24006",2015,"06",1,9715.65739632226,125.313187809697,"CATORCE",2430.55,1944,4857,"pan","pri",3,1,2015-06-01,1,4.83319887458491
"8744","24006",2018,"07",0,9715.45395216439,0,"CATORCE",2362.99,1370,5196,"pan","pri",3,2,2018-07-01,1,5.15989207180782
"8745","24007",2003,"10",0,16156.915586485,0,"CEDRAL",3093,1323,5857,"pri","pan",0,0,2003-10-01,1,2.69115375375834
"8746","24007",2006,"07",0,16160.3954151059,0,"CEDRAL",2317,2019,6605,"pan","pri",1,1,2006-07-01,1,3.32045564455145
"8747","24007",2009,"07",0,16163.8752437269,0,"CEDRAL",4452,2364.58,7476,"pri","pan",2,0,2009-07-01,1,3.8881445294124
"8748","24007",2012,"07",0,18486.3772825732,0,"CEDRAL",4977.88,1059.85,7570,"pri","pan",2,0,2012-07-01,1,8.14908169950825
"8749","24007",2015,"06",0,18488.3885254258,0,"CEDRAL",3469.84,2831,7718,"pri","pan",2,0,2015-06-01,1,8.26529364977577
"8750","24007",2018,"07",0,18490.4006920967,0,"CEDRAL",2877.54,2820.8,9220,"morena","pri",3,0,2018-07-01,1,7.88001146007295
"8751","24008",2003,"10",0,20704.160235961,0,"CERRITOS",4482,3719,8384,"pan","pri",0,2,2003-10-01,1,3.95725882029231
"8752","24008",2006,"07",2,20705.1913515601,113.809699842531,"CERRITOS",4148,3296.06,9030,"pri","pan",1,0,2006-07-01,1,4.31833102930094
"8753","24008",2009,"07",0,20706.2224671592,0,"CERRITOS",3009.45,2852.95,9543,"pt","pan",2,0,2009-07-01,1,8.78793258158266
"8754","24008",2012,"07",1,21394.692198843,55.0709398154056,"CERRITOS",4480.57,4280,10374,"pan","pri",3,1,2012-07-01,1,9.94989854751448
"8755","24008",2015,"06",0,21395.7030153616,0,"CERRITOS",3258,2366,9830,"pan","pvem",3,2,2015-06-01,1,10.3355215064207
"8756","24008",2018,"07",0,21396.7142961756,0,"CERRITOS",1554.99,1527.52,9718,"pan","pvem",3,3,2018-07-01,1,14.5141567539737
"8757","24009",2003,"10",0,3405.03598493192,0,"CERRO DE SAN PEDRO",459,451,1481,"pri","pan",1,0,2003-10-01,1,5.96540090750383
"8758","24009",2006,"07",0,3405.95667715282,0,"CERRO DE SAN PEDRO",909,677,1913,"pcp","pan",2,0,2006-07-01,1,7.48288059286502
"8759","24009",2009,"07",0,3406.87736937371,0,"CERRO DE SAN PEDRO",945.8,945,2167,"pan","pri",3,1,2009-07-01,1,19.0079218210647
"8760","24009",2012,"07",0,4022.04592159983,0,"CERRO DE SAN PEDRO",1269,759.67,2475,"pri","pan",4,0,2012-07-01,1,16.9413173726158
"8761","24009",2015,"06",0,4023.57327871818,0,"CERRO DE SAN PEDRO",1125.58,763.53,2634,"pri","pan",4,0,2015-06-01,1,19.9349928916738
"8762","24009",2018,"07",0,4025.10133739302,0,"CERRO DE SAN PEDRO",1359.85,1061.98,3133,"pri","pan",4,0,2018-07-01,1,26.9931414845805
"8763","24010",2003,"10",0,30604.2089289319,0,"CIUDAD DEL MAIZ",6134,5234,11647,"pan","pri",1,1,2003-10-01,1,8.14697125879655
"8764","24010",2006,"07",0,30605.2833185576,0,"CIUDAD DEL MAIZ",6335,5001.06,11966,"pri","pan",2,0,2006-07-01,1,7.93458829499526
"8765","24010",2009,"07",1,30606.3577081833,38.496113052243,"CIUDAD DEL MAIZ",7138,4494,12918,"pri","pan",2,0,2009-07-01,1,9.56558714868272
"8766","24010",2012,"07",0,31321.9805059625,0,"CIUDAD DEL MAIZ",7592.94,5818.41,13806,"pri","pan",2,0,2012-07-01,1,10.2852513875625
"8767","24010",2015,"06",0,31320.4917409579,0,"CIUDAD DEL MAIZ",6163.67,4708,13791,"pri","pan",2,0,2015-06-01,1,11.6293733441188
"8768","24010",2018,"07",1,31319.0022921232,37.6201577388031,"CIUDAD DEL MAIZ",6687.86,4340.75,14108,"pan","pri",3,1,2018-07-01,1,12.2159018320817
"8769","24011",2003,"10",0,39950.0177795721,0,"CIUDAD FERNANDEZ",6184,5730,12083,"pan","pri",0,2,2003-10-01,1,8.25435506491193
"8770","24011",2006,"07",1,39955.3658523755,29.4885500687153,"CIUDAD FERNANDEZ",5191,5017,14775,"pri","pan",1,0,2006-07-01,1,6.66155460989699
"8771","24011",2009,"07",1,39960.7139251789,29.484603519789,"CIUDAD FERNANDEZ",8562.84,4572.09,14996,"pan","pri",2,1,2009-07-01,1,7.85842397483602
"8772","24011",2012,"07",0,43532.6532838523,0,"CIUDAD FERNANDEZ",8327,5613.83,18488,"pt","pri",3,0,2012-07-01,1,8.52548798851097
"8773","24011",2015,"06",0,43539.4484645013,0,"CIUDAD FERNANDEZ",4858,4446,18321,"pri","pvem",4,0,2015-06-01,1,8.46512222405123
"8774","24011",2018,"07",0,43546.2467663608,0,"CIUDAD FERNANDEZ",6851,3383.77,20782,"prd","pan",5,0,2018-07-01,1,11.6932767297068
"8775","24012",2003,"10",0,19905.9057421357,0,"TANCANHUITZ DE SANTOS",3248,2032,7199,"pri","pan",0,0,2003-10-01,1,2.0750124827292
"8776","24012",2006,"07",0,19907.599398004,0,"TANCANHUITZ DE SANTOS",3095,1915.19,7960,"pri","pt",0,0,2006-07-01,1,3.16916533714326
"8777","24012",2009,"07",0,19909.2930538722,0,"TANCANHUITZ DE SANTOS",3423,2360,8490,"pan","pri",1,1,2009-07-01,1,6.26571617694702
"8778","24012",2012,"07",0,21038.2488473642,0,"TANCANHUITZ DE SANTOS",4242.02,2578.47,8920,"pri","pan",2,0,2012-07-01,1,7.6746628009932
"8779","24012",2015,"06",0,21037.1519407456,0,"TANCANHUITZ DE SANTOS",4434.85,3948,9616,"pri","pan",2,0,2015-06-01,1,7.38722174238484
"8780","24012",2018,"07",0,21036.0545302882,0,"TANCANHUITZ DE SANTOS",3576,3003,10197,"prd","pan",3,0,2018-07-01,1,7.00529165770073
"8781","24013",2003,"10",0,146639.443445588,0,"CIUDAD VALLES",22514.52,21801,48777,"pri","pan",0,0,2003-10-01,1,7.51162713973503
"8782","24013",2003,"12",1,146639.443445588,8.03484914267833,"CIUDAD VALLES",28868.85,21017,51410,"pri","pan",0,0,2003-12-01,1,6.32908322657469
"8783","24013",2006,"07",1,146670.942460322,8.03312358049618,"CIUDAD VALLES",22530,15478,61739,"pan","pri",1,1,2006-07-01,1,7.49305796413044
"8784","24013",2009,"07",0,146702.441475056,0,"CIUDAD VALLES",21336.38,19202,57790,"pan","pri",1,2,2009-07-01,1,13.1980999539817
"8785","24013",2012,"07",11,167724.849712353,77.2722938383604,"CIUDAD VALLES",27081.51,22908.68,63423,"pri","pan",2,0,2012-07-01,1,14.1623635039035
"8786","24013",2015,"06",0,167742.153822446,0,"CIUDAD VALLES",19234.97,16736.59,55989,"pri","pan",2,0,2015-06-01,1,15.8607245172345
"8787","24013",2018,"07",2,167759.465880785,14.0466089381674,"CIUDAD VALLES",28536,19278.72,76014,"indep","pan",3,0,2018-07-01,1,17.1273021155158
"8788","24014",2003,"10",0,17351.4341540972,0,"COXCATLAN",3593,2835,6481,"pan","pri",1,1,2003-10-01,1,6.00986376025017
"8789","24014",2006,"07",0,17350.931280064,0,"COXCATLAN",2554,2010.15,6630,"pri","prd",2,0,2006-07-01,1,3.70821380951606
"8790","24014",2009,"07",0,17350.4284060309,0,"COXCATLAN",2415.78,1906,7082,"pan","pri",3,1,2009-07-01,1,4.31491508493184
"8791","24014",2012,"07",0,17013.6227174268,0,"COXCATLAN",2593.8,2307,7646,"pri","mc",4,0,2012-07-01,1,6.8584834713257
"8792","24014",2015,"06",0,17011.6114745742,0,"COXCATLAN",2866.82,2464.06,8054,"pri","pan",4,0,2015-06-01,1,6.65375587038966
"8793","24014",2018,"07",0,17009.5993079033,0,"COXCATLAN",1952.75,1759.5,7846,"pri","mc",4,0,2018-07-01,1,6.54799357275273
"8794","24015",2003,"10",0,21070.1141766213,0,"CHARCAS",2585.83,1896,6448,"pt","pan",1,0,2003-10-01,1,0.996264796261809
"8795","24015",2006,"07",1,21070.2156467527,55.9190198242324,"CHARCAS",3412.47,2979,8201,"pri","pan",2,0,2006-07-01,1,1.84413887463954
"8796","24015",2009,"07",1,21070.317116884,55.9187505302178,"CHARCAS",3824.87,3152,8563,"pan","pri",3,1,2009-07-01,1,3.93599731938542
"8797","24015",2012,"07",0,21138.6871166195,0,"CHARCAS",3860.47,2014.55,9257,"pri","pan",4,0,2012-07-01,1,4.15177258591727
"8798","24015",2015,"06",0,21139.6905115777,0,"CHARCAS",3048.13,2993,8116,"pri","pan",4,0,2015-06-01,1,6.15958383798278
"8799","24015",2018,"07",1,21140.6943674224,55.7325973297852,"CHARCAS",2571,2171.99,9654,"pvem","pan",5,0,2018-07-01,1,5.72024303389297
"8800","24016",2003,"10",0,39690.0928431841,0,"EBANO",5691,4633,14653,"pri","pan",1,0,2003-10-01,1,2.08135889482937
"8801","24016",2006,"07",0,39692.8414899765,0,"EBANO",5963,5514,15592,"pan","pri",2,1,2006-07-01,1,3.22320173520965
"8802","24016",2009,"07",0,39695.5901367688,0,"EBANO",6719.83,5589,16310,"pri","pan",3,0,2009-07-01,1,6.55742824489451
"8803","24016",2012,"07",0,41528.3596398368,0,"EBANO",6162.98,4949.57,16524,"pri","pan",3,0,2012-07-01,1,7.79280723155517
"8804","24016",2015,"06",0,41527.4245232338,0,"EBANO",7577,5809.34,17808,"pan","pri",4,1,2015-06-01,1,9.05752549452101
"8805","24016",2018,"07",0,41526.4889771063,0,"EBANO",8120,4272,18151,"pan","prd",4,2,2018-07-01,1,11.9844516825906
"8806","24017",2003,"10",0,25360.0510965436,0,"GUADALCAZAR",4602,4455,9215,"pri","pan",0,0,2003-10-01,1,7.2359591596544
"8807","24017",2006,"07",0,25360.9852186348,0,"GUADALCAZAR",5205,3915.56,9473,"pri","pan",0,0,2006-07-01,1,6.96879721416463
"8808","24017",2009,"07",1,25361.919340726,46.4564921377865,"GUADALCAZAR",5416,4543,11592,"pri","prd",0,0,2009-07-01,1,6.08535507661915
"8809","24017",2012,"07",0,25984.1197588868,0,"GUADALCAZAR",6266.84,4668.94,11922,"pri","pan",0,0,2012-07-01,1,7.91064258610361
"8810","24017",2015,"06",0,25982.8343446356,0,"GUADALCAZAR",4746,4740.06,12551,"pvem","pri",1,0,2015-06-01,1,9.17804999121398
"8811","24017",2018,"07",0,25981.5483399588,0,"GUADALCAZAR",5785,3767,12892,"pri","pvem",2,0,2018-07-01,1,10.7593971024596
"8812","24018",2003,"10",0,14290.7160074561,0,"HUEHUETLAN",3226,2436,5662,"pri","pan",0,0,2003-10-01,1,13.1346052492717
"8813","24018",2006,"07",2,14292.2410438415,164.87628536874,"HUEHUETLAN",3190,2839,6203,"pan","pri",1,1,2006-07-01,1,8.9812699916243
"8814","24018",2009,"07",0,14293.7660802268,0,"HUEHUETLAN",3645,2487,6669,"pri","pan",2,0,2009-07-01,1,10.8234750693979
"8815","24018",2012,"07",0,15311.0233782282,0,"HUEHUETLAN",2589.31,1958.54,5369,"pan","pvem",3,1,2012-07-01,1,11.3569595879112
"8816","24018",2015,"06",0,15311.0575174058,0,"HUEHUETLAN",2579,2281,6887,"pvem","pri",4,0,2015-06-01,1,10.0386311416253
"8817","24018",2018,"07",0,15311.0916722644,0,"HUEHUETLAN",2455.83,2289,7379,"pri","pvem",5,0,2018-07-01,1,8.91561505247566
"8818","24019",2003,"10",0,6536.71719207781,0,"LAGUNILLAS",1206,845,2272,"pri","pan",0,0,2003-10-01,1,3.1073512531715
"8819","24019",2006,"07",0,6535.57714530834,0,"LAGUNILLAS",1124,927,2567,"pan","pri",1,1,2006-07-01,1,1.91730183706326
"8820","24019",2009,"07",0,6534.43709853887,0,"LAGUNILLAS",1131,990,3051,"pri","prd",2,0,2009-07-01,1,6.20001872885802
"8821","24019",2012,"07",0,5773.6737212502,0,"LAGUNILLAS",1299.85,887.85,3173,"pri","pan",2,0,2012-07-01,1,7.53227375369314
"8822","24019",2015,"06",0,5773.19725707625,0,"LAGUNILLAS",970,968,3058,"pt","pan",3,0,2015-06-01,1,7.1629519153999
"8823","24019",2018,"07",0,5772.72057404941,0,"LAGUNILLAS",1406.83,873.91,3110,"pt","pri",3,0,2018-07-01,1,6.10513201228177
"8824","24020",2003,"10",0,78209.3903712596,0,"MATEHUALA",12668.39,7483,21819,"pri","pan",1,0,2003-10-01,1,4.99725776799908
"8825","24020",2006,"07",0,78229.2889624519,0,"MATEHUALA",20998,9441.34,32072,"pan","pri",2,1,2006-07-01,1,5.35829757106346
"8826","24020",2009,"07",1,78249.1875536442,15.0573551405102,"MATEHUALA",12882.07,11488,28982,"pan","pri",2,2,2009-07-01,1,6.5432399780526
"8827","24020",2012,"07",2,91532.8525800986,25.7443261788563,"MATEHUALA",15204.08,14778.26,35404,"pri","pan",3,0,2012-07-01,1,7.61123030255361
"8828","24020",2015,"06",2,91548.7005800524,26.5978652298923,"MATEHUALA",17399.18,5955,31075,"pri","pan",3,0,2015-06-01,1,10.7056040683274
"8829","24020",2018,"07",6,91564.555859422,77.2062374174913,"MATEHUALA",8728.5,8728.5,38006,"pvem","pna",4,0,2018-07-01,1,12.7654236944133
"8830","24021",2003,"10",0,48400.4792932029,0,"MEXQUITIC DE CARMONA",4993,4822,12542,"pri","pan",2,0,2003-10-01,1,5.53645582608116
"8831","24021",2003,"12",0,48400.4792932029,0,"MEXQUITIC DE CARMONA",7644,6452,14096,"pan","pri",1,1,2003-12-01,1,3.85033016135116
"8832","24021",2006,"07",0,48408.0149426608,0,"MEXQUITIC DE CARMONA",7504,6328.23,17167,"pri","pan",2,0,2006-07-01,1,4.9906763864066
"8833","24021",2009,"07",0,48415.5505921187,0,"MEXQUITIC DE CARMONA",7396.95,6439,20346,"pan","pri",3,1,2009-07-01,1,6.01233839345322
"8834","24021",2012,"07",1,53447.1096675241,22.0447057620318,"MEXQUITIC DE CARMONA",10499.94,5426.42,23976,"pri","mc",4,0,2012-07-01,1,6.09076252070491
"8835","24021",2015,"06",1,53454.5713042918,22.7763495299465,"MEXQUITIC DE CARMONA",8024.12,5666.25,24228,"mc","pri",5,0,2015-06-01,1,7.51377748878321
"8836","24021",2018,"07",1,53462.0363683913,22.0385508388196,"MEXQUITIC DE CARMONA",7490.74,6240.7,28109,"pri","pan",6,0,2018-07-01,1,8.77719568668516
"8837","24022",2003,"10",0,19903.0311777865,0,"MOCTEZUMA",2743,2393,6414,"prd","pan",1,0,2003-10-01,1,8.34278870511052
"8838","24022",2006,"07",0,19902.1701738782,0,"MOCTEZUMA",1925,1806,6533,"pcp","pan",2,0,2006-07-01,1,6.40729839368318
"8839","24022",2009,"07",0,19901.3091699698,0,"MOCTEZUMA",3520.4,1116,7755,"pan","pcp",3,1,2009-07-01,1,6.08670295722557
"8840","24022",2012,"07",0,19326.7042145913,0,"MOCTEZUMA",2788,2057.34,8568,"pcp","pri",4,0,2012-07-01,1,5.53454258947014
"8841","24022",2015,"06",0,19326.2722797794,0,"MOCTEZUMA",2407,1464,8823,"pan","pna",5,1,2015-06-01,1,5.75821387695851
"8842","24022",2018,"07",0,19325.8401465682,0,"MOCTEZUMA",4807,2164.55,9312,"pan","pcp",5,2,2018-07-01,1,6.97436675238024
"8843","24023",2003,"10",0,15789.8606373592,0,"RAYON",2979,2461,5973,"pri","pan",0,0,2003-10-01,1,8.17565368481424
"8844","24023",2006,"07",0,15789.7367841107,0,"RAYON",2697,2622,6268,"pri","pan",0,0,2006-07-01,1,8.27279850301977
